star_id,mission,label,orbital_period,transit_duration,transit_depth,planet_radius,impact_parameter,transit_snr,mes,stellar_teff,stellar_logg,stellar_radius,mag
140706664,TESS,FALSE_POSITIVE,3.28892,3.793,10518.9,,,,,8734.2,4.1,,
143994283,TESS,FALSE_POSITIVE,1.90879,1.909,618.482,3.34688,,,,6022.6,4.52,1.22,
47384844,TESS,FALSE_POSITIVE,3.09574,4.475,380.0,3.4262,,,,6084.0,4.13,1.41,
238374636,TESS,FALSE_POSITIVE,1.3214483,3.435,2180.0,21.8839,,,,5050.8,3.56,2.99,
141482386,TESS,FALSE_POSITIVE,18.0157,2.524,610.0,21.644,,,,4709.0,,7.61,
297967252,TESS,CANDIDATE,9.6837921,2.4006056,4238.2399008,,,,,8598.7,,,
388624270,TESS,FALSE_POSITIVE,14.2628757,6.9350494,913.2067174,2.4765813,,,,5690.0,4.58,0.853898,
20318757,TESS,CANDIDATE,3.2834565,1.537,1558.0,2.87648,,,,4272.0,4.6,0.68,
447283466,TESS,FALSE_POSITIVE,1.01606,2.843,240.0,1.20704,,,,4634.0,4.64,0.68,
374908020,TESS,FALSE_POSITIVE,36.22214,5.107,7170.0,,,,,,,,
336732616,TESS,CONFIRMED,3.547854,3.494333,10424.3718,14.581841,,,,6351.0,4.22896,1.4,
464296022,TESS,FALSE_POSITIVE,12.1246519,4.612,7279.0,17.6729,,,,4807.6,4.17,1.07,
304021498,TESS,FALSE_POSITIVE,5.652623,3.434,1250.0,8.94354,,,,6415.4,3.98,1.92,
146589986,TESS,CANDIDATE,5.6643704,3.8087395,3491.8232968,14.7738943,,,,10395.0,4.13,2.3383701,
149601557,TESS,FALSE_POSITIVE,29.0160175,5.345,1389.0,6.77406,,,,6113.1,,2.01,
400595342,TESS,FALSE_POSITIVE,3.6404389,2.5339234,476.3077321,3.7025342,,,,9810.0,4.43,1.60776,
361413119,TESS,CANDIDATE,6.0744477,2.4954821,5982.5212406,30.9493217,,,,5964.0,3.7,2.4303801,
146172354,TESS,CANDIDATE,3.7795212,2.952,2761.0,5.98375,,,,5771.0,4.31,1.18,
363260203,TESS,FALSE_POSITIVE,1.2025238,1.991,390.0,6.31106,,,,9158.0,4.32,1.74,
90544017,TESS,FALSE_POSITIVE,3.2235985,2.159,680.0,5.51341,,,,8904.0,4.09,2.17,
461867584,TESS,CANDIDATE,4.420125,3.956,2466.0,,,,,,,,
231670397,TESS,CONFIRMED,4.0872956,5.586113,3572.1712499,13.6237732,,,,6036.0,3.93359,2.2186699,
310483807,TESS,FALSE_POSITIVE,2.55555,1.566,340.0,11.5901,,,,10037.0,,6.04,
385624852,TESS,FALSE_POSITIVE,8.30792,3.228,8350.0,43.1068,,,,9081.0,3.83,3.05,
360286627,TESS,CANDIDATE,0.758082,1.8184632,583.93181,10.1273702,,,,9917.0,3.75,3.5086601,
90448944,TESS,FALSE_POSITIVE,1.4415577,2.349,507.0,3.61078,,,,6902.0,4.25,1.52,
463402815,TESS,CANDIDATE,1.0085089,1.642,3051.0,,,,,5215.2,,,
54044474,TESS,FALSE_POSITIVE,3.7039994,4.277,7590.0,17.57,,,,7013.8,4.21,1.9,
309787037,TESS,FALSE_POSITIVE,1.3042553,1.706,914.0,9.36472,,,,6762.0,4.11,1.75,
370745311,TESS,FALSE_POSITIVE,0.62627,0.666,1880.0,5.72162,,,,5622.0,4.5,0.93,
384549882,TESS,FALSE_POSITIVE,0.30412,0.748,1330.0,10.417,,,,11892.0,4.14,2.52,
16288184,TESS,CONFIRMED,2.1805277,2.969175,16340.1353205,16.808853,,,,6599.0,4.21017,1.2714601,
144065872,TESS,CONFIRMED,2.1846669,2.86528,11708.0228549,13.7028527,,,,5630.0,4.37759,1.23824,
66818296,TESS,CONFIRMED,3.7354838,4.142,17030.0,21.2315,,,,6650.0,4.1639,1.57,
259863352,TESS,FALSE_POSITIVE,21.701669,8.2676424,211.6567325,2.3751494,,,,5625.0,4.438,1.56486,
317060587,TESS,CONFIRMED,9.139804,3.0912936,358.4157801,3.0629855,,,,5958.2,4.34,1.58,
112395568,TESS,FALSE_POSITIVE,5.742625,2.860293,1105.760867,13.088532,,,,5664.0,3.26574,3.86959,
366989877,TESS,CONFIRMED,15.5077855,4.565,513.0,2.43432,,,,6122.0,4.30881,1.17,
320004517,TESS,CONFIRMED,17.4713078,4.4284819,1199.7541483,3.5766828,,,,5783.54,4.49925,0.974669,
421894914,TESS,CANDIDATE,5.3079507,3.2158594,391.3830934,3.0486928,,,,6124.3,4.38,1.36963,
